timestamp,usdtBalance,bitcoinBalance,bitcoinValue,assetValue
1546387200.0,115799.19071729502,9.964306427564235,38599.73023909834,154398.92095639335
1546905600.0,77683.7257705763,19.56276146325266,77683.7257705763,155367.4515411526
1547164800.0,148432.45260242955,0.0,0.0,148432.45260242955
1549670400.0,111324.33945182216,10.134951972089198,37108.11315060739,148432.45260242955
1549929600.0,74067.24250722506,20.39296324538135,74067.24250722506,148134.48501445013
1550966400.0,37661.72452157027,30.08765806473978,112985.17356471081,150646.8980862811
1551744000.0,76857.91960444227,19.925832107342703,76857.91960444227,153715.83920888454
1551830400.0,38457.85225877678,29.866310322632756,115373.55677633034,153831.40903510712
1553644800.0,79584.25934488079,19.690788367489123,79584.25934488079,159168.51868976158
1553731200.0,39712.87424926125,29.595246111830225,119138.62274778375,158851.496997045
1554854400.0,0.0,37.07723003158252,196798.52156163374,196798.52156163374
1559692800.0,72106.87003467091,27.80792252368689,216320.6101040127,288427.48013868363
1560384000.0,0.0,36.58111513041166,300660.18525685347,300660.18525685347
1563148800.0,99188.77914823295,27.435836347808745,297566.33744469885,396755.1165929318
1563408000.0,195709.4232116415,18.37405629416241,195709.4232116415,391418.846423283
1564704000.0,97251.58320796487,27.73307759659077,291754.7496238946,389006.3328318595
1564963200.0,0.0,35.96301998437468,424967.8145513587,424967.8145513587
1565827200.0,92635.34502675153,26.972264988281015,277906.0350802546,370541.3801070061
1566000000.0,184120.3229517529,18.019037096109148,184120.3229517529,368240.6459035058
1567036800.0,266354.2530231936,9.354625540799832,88784.7510077312,355139.0040309248
1567555200.0,182607.9033317372,17.278997684727504,182607.9033317372,365215.8066634744
1567987200.0,90184.27261589826,26.24433192818845,270552.81784769474,360737.090463593
1568160000.0,267669.22187708504,8.779638273951129,89223.07395902835,356892.2958361134
1568332800.0,179234.5594350575,17.33057690750017,179234.5594350575,358469.118870115
1568678400.0,266948.9418081428,8.727500868279202,88982.98060271428,355931.9224108571
1569369600.0,340542.72012982034,0.0,0.0,340542.72012982034
1570752000.0,255407.04009736527,10.297259250641657,85135.68003245509,340542.72012982034
1570838400.0,340919.5998183938,0.0,0.0,340919.5998183938
1572048000.0,255689.69986379537,9.233408440902915,85229.89995459846,340919.5998183938
1572220800.0,170351.76903043833,18.502016794512805,170351.7690304383,340703.53806087666
